filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H,Presence
B22-126\01728.png,0.29457408,125.90977,1296.0,174.42029,0.0012708952,0.0012358585,1
B22-126\01728_Aug1.png,0.3017041,137.66307,1521.0,195.82758,0.001307613,0.0012376814,1
B22-126\01728_Aug2.png,0.28612298,122.66642,1369.0,169.8428,0.0012177518,0.0012264616,1
B22-126\01728_Aug3.png,0.29776353,144.37112,1681.0,205.01384,0.001354476,0.0012939319,1
B22-126\01728_Aug4.png,0.27664465,124.637024,1369.0,177.28171,0.001206801,0.0012377286,1
B22-126\01728_Aug5.png,0.29273582,141.868,1600.0,200.1166,0.0013434833,0.0013971492,1
B22-126\01728_Aug6.png,0.2625811,117.01066,1369.0,164.78377,0.0011560511,0.001199303,1
B22-126\01728_Aug7.png,0.2907949,153.9976,1936.0,206.65775,0.0015001794,0.0016726581,1
B22-126\01728_Aug8.png,0.2472288,116.80949,1369.0,159.42581,0.0012089487,0.0011310789,1
B22-126\01734.png,0.24269098,120.3656,1369.0,180.80858,0.0010129627,0.00085485005,1
B22-126\01734_Aug1.png,0.2537942,123.18943,1521.0,181.83112,0.001071728,0.0008653866,1
B22-126\01734_Aug2.png,0.23346806,105.00543,1296.0,151.70157,0.00093532016,0.0008348279,1
B22-126\01734_Aug3.png,0.27487677,134.79387,1600.0,205.42682,0.0011053187,0.0009200533,1
B22-126\01734_Aug4.png,0.22535104,104.91189,1296.0,150.92758,0.0009613381,0.00082615804,1
B22-126\01734_Aug5.png,0.27976197,132.20767,1681.0,196.68985,0.0011309942,0.0009047064,1
B22-126\01734_Aug6.png,0.21902132,100.07804,1296.0,147.01653,0.00088332035,0.0008231172,1
B22-126\01734_Aug7.png,0.28972888,132.96045,1521.0,197.46915,0.0011442485,0.000901978,1
B22-126\01734_Aug8.png,0.20556402,109.27604,1521.0,161.44835,0.0009440969,0.0008247856,1
B22-126\02490.png,0.48668212,149.99599,1369.0,219.1533,0.0011929615,0.0012701009,-1
B22-126\03081.png,0.53860176,400.31775,6241.0,406.33054,0.004936348,0.0066967024,1
B22-126\03081_Aug1.png,0.573735,441.07944,7396.0,450.9211,0.005151505,0.008044353,1
B22-126\03081_Aug2.png,0.5770359,441.3926,7225.0,446.11972,0.005119929,0.008008611,1
B22-126\03081_Aug3.png,0.5507741,434.2916,8836.0,390.893,0.00534888,0.00926392,1
B22-126\03081_Aug4.png,0.5501591,425.22595,8281.0,393.23038,0.005103574,0.009289136,1
B22-126\03081_Aug5.png,0.5537269,487.58093,10404.0,417.9303,0.006184144,0.0102547,1
B22-126\03081_Aug6.png,0.5519633,498.55307,11236.0,411.93036,0.006468756,0.010260478,1
B22-126\03081_Aug7.png,0.5469719,475.42862,11222.8125,388.45392,0.0060734428,0.010779645,1
B22-126\03081_Aug8.png,0.5453688,493.75394,11664.0,399.00757,0.006322732,0.010800393,1
B22-127\00117.png,0.22858757,94.883385,1156.0,165.41827,0.0005537758,0.002042322,-1
B22-127\00624.png,0.32015783,118.05308,1369.0,202.72743,0.0007275777,0.00252565,-1
B22-127\00754.png,0.4158787,169.39693,1764.0,274.2522,0.001313546,0.003163341,-1
B22-129\00659.png,0.26843077,102.46751,1089.0,177.02858,0.00065542624,0.0015301582,-1
B22-138\00056.png,0.22546148,140.98515,2116.0,224.87524,0.0009568268,0.001261211,-1
B22-138\00116.png,0.1179809,53.208908,729.0,85.79683,0.00033695274,0.0014581935,-1
B22-138\00198.png,0.19525462,83.260414,1156.0,140.29227,0.0005261181,0.001691599,-1
B22-138\00200.png,0.16283613,132.29955,2025.0,191.81636,0.0008122211,0.0029895946,1
B22-138\00200_Aug1.png,0.16158372,95.55247,1444.0,159.88927,0.00055737223,0.0015817499,1
B22-138\00200_Aug2.png,0.15880418,91.14258,1296.0,153.8731,0.000504791,0.001844252,1
B22-138\00200_Aug3.png,0.1840865,125.74889,1936.0,212.49608,0.00068766973,0.0016971761,1
B22-138\00200_Aug4.png,0.17056799,105.641396,1600.0,179.4086,0.00059162796,0.0016440355,1
B22-138\00200_Aug5.png,0.17062855,116.33224,1849.0,200.7953,0.0006245426,0.0012805448,1
B22-138\00200_Aug6.png,0.20078343,126.102455,1936.0,211.58954,0.0007372964,0.0016322876,1
B22-138\00200_Aug7.png,0.17854327,115.26603,1849.0,199.2643,0.0006070597,0.0012572776,1
B22-138\00200_Aug8.png,0.18648976,133.13966,2025.0,233.38728,0.0006604731,0.0014372129,1
B22-138\00221.png,0.30684924,188.01149,2209.0,316.2981,0.001129799,0.0012246186,-1
B22-138\00351.png,0.17500633,92.190346,1089.0,124.411575,0.0007561894,0.0031997827,1
B22-138\00351_Aug1.png,0.17513174,112.7807,1369.0,136.1689,0.0010408757,0.0037174027,1
B22-138\00351_Aug2.png,0.16378003,73.330376,961.0,103.89203,0.00060697686,0.0027711152,1
B22-138\00351_Aug3.png,0.17598528,93.450836,1156.0,113.07944,0.000902869,0.0033536935,1
B22-138\00351_Aug4.png,0.16311526,75.22578,961.0,110.96675,0.0005773313,0.0028604867,1
B22-138\00351_Aug5.png,0.17694408,101.88663,1296.0,125.633255,0.0009387563,0.0032188618,1
B22-138\00351_Aug6.png,0.16262895,72.854256,900.0,103.17473,0.0005754313,0.0030311109,1
B22-138\00351_Aug7.png,0.17254573,99.55502,1296.0,115.30594,0.0009779677,0.0032953774,1
B22-138\00351_Aug8.png,0.1596353,68.42145,961.0,97.91283,0.00053120876,0.0031744728,1
B22-138\00361.png,0.22180945,118.25802,1681.0,204.43947,0.0006100307,0.0019178102,1
B22-138\00361_Aug1.png,0.21681017,113.819496,1296.0,187.15532,0.0006606383,0.0022196642,1
B22-138\00361_Aug2.png,0.2158646,116.23181,1521.0,197.05713,0.00064139406,0.0019965693,1
B22-138\00361_Aug3.png,0.21975064,114.642204,1521.0,180.34547,0.00071090297,0.0024631182,1
B22-138\00361_Aug4.png,0.21637917,116.2304,1444.0,193.37521,0.0006604487,0.0022122287,1
B22-138\00361_Aug5.png,0.21105313,113.93804,1681.0,171.61546,0.00075874606,0.0029093833,1
B22-138\00361_Aug6.png,0.22111446,115.56197,1444.0,192.49533,0.00065253995,0.0021397285,1
B22-138\00361_Aug7.png,0.2044819,104.59922,1369.0,157.48334,0.00068605924,0.0028800974,1
B22-138\00361_Aug8.png,0.23072052,143.41563,2116.0,236.6518,0.0007919081,0.0024998973,1
B22-138\00378.png,0.21056372,129.39418,1681.0,231.83684,0.0006327735,0.0012219207,-1
B22-138\00379.png,0.3608238,176.70268,1764.0,290.99445,0.0011282964,0.001532555,1
B22-138\00379_Aug1.png,0.34577942,181.79433,1849.0,303.1339,0.0011080151,0.0014804553,1
B22-138\00379_Aug2.png,0.35042262,178.24701,1849.0,294.34464,0.0011458897,0.0014647194,1
B22-138\00379_Aug3.png,0.33588725,158.53296,1681.0,261.48877,0.001031732,0.0014194286,1
B22-138\00379_Aug4.png,0.36595553,187.84398,1936.0,300.31342,0.0013424093,0.0016311647,1
B22-138\00379_Aug5.png,0.3234927,154.58348,1600.0,257.08383,0.0009781417,0.0013688381,1
B22-138\00379_Aug6.png,0.38649106,192.07428,2025.0,309.6229,0.001298815,0.0017079802,1
B22-138\00379_Aug7.png,0.31563514,153.5951,1600.0,258.03522,0.00093657954,0.0013613355,1
B22-138\00379_Aug8.png,0.36908603,179.92908,1849.0,296.9151,0.0011935876,0.0012599968,1
B22-138\00409.png,0.25625658,156.8499,2401.0,263.99078,0.00093758747,0.0015526717,-1
B22-138\00442.png,0.24113744,81.29112,841.0,142.30513,0.00049496384,0.00089698256,-1
B22-138\00497.png,0.33563852,289.12756,5184.0,286.96808,0.0023670094,0.022707267,1
B22-138\00497_Aug1.png,0.32469314,282.86105,5184.0,277.52438,0.0023086728,0.022912309,1
B22-138\00497_Aug2.png,0.33098966,271.18863,4624.0,274.42062,0.002199086,0.02283363,1
B22-138\00497_Aug3.png,0.32453316,278.70697,5041.0,279.1924,0.0022769014,0.022827262,1
B22-138\00497_Aug4.png,0.324403,276.8608,4761.0,282.97278,0.0022598614,0.022975026,1
B22-138\00497_Aug5.png,0.31960434,282.6434,5476.0,266.77628,0.0024196648,0.022945778,1
B22-138\00497_Aug6.png,0.31790215,273.98718,5329.0,255.14642,0.0023897244,0.022769488,1
B22-138\00497_Aug7.png,0.31700754,272.4498,5329.0,249.12679,0.0023755918,0.02291328,1
B22-138\00497_Aug8.png,0.32223457,280.92075,5625.0,249.67712,0.002500312,0.02276698,1
B22-138\00511.png,0.37889427,228.26591,2500.0,379.613,0.0015563793,0.0016801301,-1
B22-138\00525.png,0.2698887,120.65208,1681.0,205.52151,0.0008010827,0.001260878,-1
B22-138\00526.png,0.39044452,137.90764,1296.0,228.29979,0.0010383035,0.0018287642,-1
B22-138\00527.png,0.23127037,106.51968,1225.0,188.34758,0.0006130036,0.0011376094,-1
B22-138\00542.png,0.38680458,159.47224,1521.0,264.08984,0.0011596688,0.0019763447,-1
B22-138\00550.png,0.25570726,109.57907,1296.0,196.21964,0.0005976873,0.0013185922,-1
B22-138\00555.png,0.31722218,135.8365,1444.0,219.57185,0.0010750652,0.0011216614,-1
B22-138\00561.png,0.31439167,135.29713,1521.0,236.61864,0.0008201336,0.001694702,-1
B22-138\00567.png,0.24424106,118.13662,1521.0,208.40273,0.0006949095,0.0009805282,-1
B22-138\00574.png,0.37069386,156.29102,1521.0,249.75092,0.0012530987,0.0015770423,-1
B22-138\00607.png,0.1992299,84.376785,900.0,146.70586,0.0005023228,0.0011030107,-1
B22-138\00647.png,0.22328454,124.831055,1521.0,235.93784,0.0005515717,0.0012603918,-1
B22-138\00699.png,0.22146732,76.85333,676.0,121.465,0.0005529447,0.0019161887,1
B22-138\00699_Aug1.png,0.22888523,81.88034,784.0,131.98764,0.00055560924,0.0017930837,1
B22-138\00699_Aug2.png,0.22099638,79.97463,784.0,127.20447,0.0005741265,0.0019464337,1
B22-138\00699_Aug3.png,0.22843122,81.79868,841.0,133.20465,0.0005614539,0.0016602227,1
B22-138\00699_Aug4.png,0.21936941,80.913704,841.0,129.97423,0.00055633625,0.0020146857,1
B22-138\00699_Aug5.png,0.22148186,80.94912,841.0,139.2926,0.00047275843,0.001457947,1
B22-138\00699_Aug6.png,0.21371222,76.79116,784.0,122.89099,0.00054226554,0.002019461,1
B22-138\00699_Aug7.png,0.22506112,80.7654,784.0,139.2157,0.00047058664,0.0013120405,1
B22-138\00699_Aug8.png,0.21575713,78.72265,784.0,127.323944,0.00053911476,0.002038976,1
B22-138\00733.png,0.2723227,125.73258,1521.0,222.52852,0.0006609175,0.0008834992,-1
B22-138\00759.png,0.28396243,132.24374,1521.0,234.49976,0.00073504506,0.0010964808,-1
B22-138\00879.png,0.30092877,152.97675,1849.0,194.5279,0.0011895688,0.0050197085,1
B22-138\00879_Aug1.png,0.29606158,162.6066,1764.0,211.78906,0.001234401,0.0049567726,1
B22-138\00879_Aug2.png,0.3119238,170.44661,1849.0,215.73149,0.0013329871,0.005297949,1
B22-138\00879_Aug3.png,0.30348748,170.44179,1600.0,228.10017,0.0012697815,0.0045793187,1
B22-138\00879_Aug4.png,0.31089145,164.44868,2209.0,199.03668,0.0013414617,0.005494441,1
B22-138\00879_Aug5.png,0.2882309,149.4727,1681.0,206.01129,0.001118971,0.003909766,1
B22-138\00879_Aug6.png,0.30103683,174.83836,2209.0,211.75189,0.0014460053,0.005903926,1
B22-138\00879_Aug7.png,0.30553192,157.85432,1764.0,231.96535,0.0011316026,0.0033292207,1
B22-138\00879_Aug8.png,0.2923339,161.4395,1936.0,190.98956,0.0013490671,0.005851676,1
B22-138\00892.png,0.23616439,84.01797,900.0,147.99765,0.0005028137,0.0012857207,1
B22-138\00892_Aug1.png,0.23513031,79.38947,841.0,141.01314,0.00047667022,0.0012140737,1
B22-138\00892_Aug2.png,0.23737985,85.17887,900.0,146.69382,0.0005359696,0.0013531707,1
B22-138\00892_Aug3.png,0.23846501,78.59898,784.0,141.23155,0.00046620556,0.0012188687,1
B22-138\00892_Aug4.png,0.23124933,80.02462,841.0,141.98315,0.0004747864,0.0014187191,1
B22-138\00892_Aug5.png,0.24887079,85.123146,841.0,151.03331,0.0004966797,0.0010590334,1
B22-138\00892_Aug6.png,0.23236579,81.437294,900.0,142.20665,0.00050270016,0.0013209676,1
B22-138\00892_Aug7.png,0.2553692,91.98224,900.0,167.70554,0.0005012957,0.0010202322,1
B22-138\00892_Aug8.png,0.23464924,88.296936,900.0,149.03491,0.0005695971,0.0013214187,1
B22-138\00958.png,0.076045215,53.054653,1225.0,87.92445,0.00030404495,0.0012083635,-1
B22-138\00959.png,0.1151824,53.472748,900.0,86.82922,0.00035597876,0.0013546401,-1
B22-138\00961.png,0.11545968,47.06361,729.0,76.69972,0.00031258,0.00110762,-1
B22-138\00967.png,0.13014811,62.68788,961.0,102.706116,0.000455043,0.001632191,-1
B22-138\00978.png,0.1031124,91.87075,2025.0,94.02617,0.0013145312,0.01317105,-1
B22-138\00985.png,0.23787165,134.67308,1936.0,231.5175,0.00074910175,0.0014426899,-1
B22-138\01008.png,0.22891188,139.54626,2116.0,242.1038,0.00077126065,0.0011462457,-1
B22-138\01011.png,0.086498916,49.100555,1024.0,80.063,0.00030328438,0.0010882124,-1
B22-138\01017.png,0.29233956,154.71411,1849.0,261.49796,0.00086663716,0.0012519539,-1
B22-138\01018.png,0.26425594,134.1981,1849.0,224.07648,0.0008014232,0.0015219074,-1
B22-138\01019.png,0.31504917,201.5586,2601.0,351.07715,0.0010796878,0.0013164068,-1
B22-138\01095.png,0.22383785,134.44725,2025.0,241.42337,0.00071077154,0.0011716025,-1
B22-138\01185.png,0.28926873,140.0655,1600.0,249.92111,0.00080979354,0.0010442452,-1
B22-138\01192.png,0.2760501,78.06602,729.0,126.166916,0.0006223689,0.0014286758,-1
B22-138\01200.png,0.19449979,121.374115,1681.0,214.8917,0.00064986036,0.0015793608,-1
B22-138\01209.png,0.1671412,63.545105,961.0,90.41812,0.0006392804,0.001898636,-1
B22-138\01210.png,0.16430569,69.13201,1024.0,101.55673,0.00066970394,0.0017167891,-1
B22-138\01256.png,0.09650928,36.19913,529.0,56.525543,0.00029122495,0.001536477,-1
B22-138\01262.png,0.17979044,97.73285,1444.0,175.18787,0.00050961704,0.0013074673,-1
B22-138\01263.png,0.23671252,214.2337,3481.0,310.7522,0.0021405723,0.0017792374,1
B22-138\01263_Aug1.png,0.23969984,229.92287,4096.0,336.268,0.002220695,0.0018974703,1
B22-138\01263_Aug2.png,0.25347453,219.81122,3364.0,329.30457,0.0020449036,0.0020540752,1
B22-138\01263_Aug3.png,0.22414017,198.3631,3364.0,287.8416,0.0019594894,0.0018638461,1
B22-138\01263_Aug4.png,0.27243048,257.79916,4489.0,382.43585,0.0023784381,0.002131904,1
B22-138\01263_Aug5.png,0.2265575,160.19685,2401.0,244.94435,0.0013408628,0.0017971571,1
B22-138\01263_Aug6.png,0.27576995,284.5722,5329.0,428.44537,0.002556926,0.0020204624,1
B22-138\01263_Aug7.png,0.22379541,150.21086,2304.0,252.24498,0.0009464876,0.0018258167,1
B22-138\01263_Aug8.png,0.31250697,289.3867,4225.0,420.37677,0.0027934127,0.0022871157,1
B22-138\01264.png,0.15595013,82.31136,1296.0,140.54451,0.0005172725,0.0014824006,-1
B22-138\01271.png,0.27697343,139.33357,1936.0,232.4364,0.0009194097,0.0020415438,-1
B22-138\01273.png,0.20882249,104.98588,1521.0,174.14857,0.00067002256,0.0018715853,-1
B22-138\01330.png,0.11697149,74.0647,1444.0,85.71338,0.00064849627,0.0076569556,1
B22-138\01330_Aug1.png,0.094438374,63.723633,1225.0,84.51343,0.00046923148,0.0067625903,1
B22-138\01330_Aug2.png,0.1403895,89.90899,1444.0,107.183914,0.00074642774,0.009793503,1
B22-138\01330_Aug3.png,0.06998229,46.92093,841.0,63.310257,0.00037971232,0.0034318692,1
B22-138\01330_Aug4.png,0.15575415,83.74787,1521.0,90.78299,0.00074491865,0.010618854,1
B22-138\01330_Aug5.png,0.0619359,33.938095,576.0,53.532898,0.00021846454,0.002012298,1
B22-138\01330_Aug6.png,0.17755038,98.93438,1849.0,114.11267,0.00084564404,0.011841608,1
B22-138\01330_Aug7.png,0.05851859,41.363163,676.0,63.22261,0.0002907967,0.0018052954,1
B22-138\01330_Aug8.png,0.19073015,118.75005,2116.0,146.35312,0.0009683798,0.01151433,1
B22-138\01355.png,0.14400882,173.03357,4096.0,153.62364,0.0015576752,0.0081500765,1
B22-138\01355_Aug1.png,0.14770603,184.37804,5032.1875,152.45078,0.0017253521,0.00906541,1
B22-138\01355_Aug2.png,0.14577502,150.64929,2916.0,146.92249,0.0012807186,0.0065483656,1
B22-138\01355_Aug3.png,0.14503956,183.24214,5184.0,144.01193,0.0017536173,0.009586716,1
B22-138\01355_Aug4.png,0.1522103,124.14447,1849.0,130.44339,0.0009870852,0.0067807543,1
B22-138\01355_Aug5.png,0.14096147,182.17531,5329.0,137.91544,0.0017437818,0.010075165,1
B22-138\01355_Aug6.png,0.158099,123.96989,2025.0,126.77203,0.001029137,0.0057180934,1
B22-138\01355_Aug7.png,0.14771032,180.09944,4900.0,142.71208,0.0016935201,0.010342283,1
B22-138\01355_Aug8.png,0.18091029,135.8282,2116.0,149.03035,0.0011045741,0.0057728915,1
B22-138\01363.png,0.19667298,83.43916,1024.0,146.72633,0.00046844303,0.0013888414,-1
B22-138\01365.png,0.1639654,66.06924,841.0,94.19516,0.0005283523,0.002873166,1
B22-138\01365_Aug1.png,0.16315967,66.5065,729.0,98.78987,0.0004925546,0.0028242664,1
B22-138\01365_Aug2.png,0.16926521,68.347626,784.0,96.89676,0.00053254334,0.0030831117,1
B22-138\01365_Aug3.png,0.16156799,65.89448,841.0,99.06035,0.00048137727,0.0026648971,1
B22-138\01365_Aug4.png,0.17804575,70.006615,841.0,107.418625,0.00052290445,0.002362029,1
B22-138\01365_Aug5.png,0.15971613,63.06192,729.0,95.34627,0.00046970928,0.0026516195,1
B22-138\01365_Aug6.png,0.1944049,72.469475,784.0,110.41942,0.0005499422,0.0022145421,1
B22-138\01365_Aug7.png,0.15861815,63.351395,729.0,96.951324,0.00045034627,0.0024555838,1
B22-138\01365_Aug8.png,0.21032906,89.55639,961.0,142.12062,0.00062437315,0.0023220049,1
B22-138\01366.png,0.1997261,88.8823,1156.0,147.66089,0.00055002316,0.0018626256,1
B22-138\01366_Aug1.png,0.18243545,88.67099,1089.0,142.8812,0.00057748874,0.0021002695,1
B22-138\01366_Aug2.png,0.19877386,96.88111,1225.0,169.65388,0.00054411485,0.001406708,1
B22-138\01366_Aug3.png,0.16989392,82.128006,1089.0,130.82722,0.000539524,0.0023166477,1
B22-138\01366_Aug4.png,0.2055772,94.83213,1225.0,164.14015,0.00054494117,0.0012647503,1
B22-138\01366_Aug5.png,0.16264915,87.965004,1296.0,140.57248,0.00056167616,0.0026581492,1
B22-138\01366_Aug6.png,0.2021727,92.307884,1156.0,160.31737,0.00052738097,0.0012612138,1
B22-138\01366_Aug7.png,0.15454292,83.86302,1296.0,134.38097,0.0005234922,0.0031368174,1
B22-138\01366_Aug8.png,0.20677382,98.07892,1369.0,179.05623,0.0004950591,0.0010221687,1
B22-138\01380.png,0.07160956,35.546085,676.0,56.852173,0.00025163917,0.00096664275,-1
B22-138\01388.png,0.18034571,91.31598,1225.0,160.53113,0.0005075745,0.0015150539,-1
B22-138\01396.png,0.23674756,136.33398,1681.0,240.30276,0.0007468024,0.0016462036,-1
B22-138\01401.png,0.3114584,127.746864,1369.0,211.37625,0.0009229301,0.0020480263,-1
B22-138\01416.png,0.110589445,53.32783,900.0,76.56053,0.00038024617,0.001199648,-1
B22-138\01424.png,0.32469708,152.08856,1936.0,263.37225,0.00093226583,0.0021627482,-1
B22-138\01430.png,0.099244535,65.364265,1225.0,91.658615,0.00054154906,0.0020724894,-1
B22-138\01442.png,0.255912,161.56737,2209.0,273.07355,0.0010432956,0.0017195612,-1
B22-138\01495.png,0.13865441,75.45994,1296.0,130.933,0.00045566272,0.0012582561,-1
B22-138\01500.png,0.27106827,161.63933,2116.0,277.66745,0.0009557506,0.0021250173,1
B22-138\01500_Aug1.png,0.26345593,154.55098,2116.0,263.8637,0.00092430564,0.0021358759,1
B22-138\01500_Aug2.png,0.2677741,155.45738,2025.0,264.04974,0.0009486057,0.0021531123,1
B22-138\01500_Aug3.png,0.2487917,143.65576,2025.0,243.97496,0.0008734979,0.0022502923,1
B22-138\01500_Aug4.png,0.26689816,152.77356,2025.0,261.43616,0.00091320294,0.0021125881,1
B22-138\01500_Aug5.png,0.22742939,130.80402,1936.0,221.9341,0.00079786975,0.0020347117,1
B22-138\01500_Aug6.png,0.26935154,157.6684,2209.0,269.04083,0.0009283632,0.002134128,1
B22-138\01500_Aug7.png,0.20010072,113.88254,1600.0,192.35895,0.0007124015,0.0018365392,1
B22-138\01500_Aug8.png,0.24894279,137.05397,1849.0,232.73819,0.0008119902,0.0022951793,1
B22-138\01504.png,0.06585151,31.925695,676.0,52.15271,0.00021523234,0.0011191597,-1
B22-138\01506.png,0.097041845,38.501316,625.0,63.18431,0.00026773385,0.0012622726,-1
B22-138\01508.png,0.110584795,55.33906,961.0,86.07225,0.0004142297,0.001386534,-1
B22-138\01538.png,0.13375789,79.07523,1296.0,127.70059,0.0005164646,0.0029664002,-1
B22-138\01577.png,0.12538952,71.99507,1089.0,131.17192,0.00034990086,0.0011698987,-1
B22-138\01594.png,0.0817914,46.97357,900.0,77.351105,0.00025750967,0.0009030845,-1
B22-138\01598.png,0.14052445,73.77259,1089.0,129.05011,0.00036811398,0.0008334507,-1
B22-138\01608.png,0.113295734,82.02877,1681.0,140.54369,0.00041764727,0.0014140058,-1
B22-138\01646.png,0.23148376,134.30711,1764.0,213.44601,0.0009071093,0.0033890402,1
B22-138\01646_Aug1.png,0.22556645,155.17165,2304.0,241.60336,0.001042248,0.0054459237,1
B22-138\01646_Aug2.png,0.22511476,150.93425,2025.0,244.57806,0.00095137727,0.0032664351,1
B22-138\01646_Aug3.png,0.23988318,176.17168,2500.0,273.83322,0.0011984743,0.0067011626,1
B22-138\01646_Aug4.png,0.22331458,129.11053,1764.0,210.54298,0.0008495687,0.0029300838,1
B22-138\01646_Aug5.png,0.23066777,177.00085,2704.0,259.5778,0.0012535718,0.009327154,1
B22-138\01646_Aug6.png,0.21533728,142.1733,1849.0,232.6787,0.0008969483,0.0029087786,1
B22-138\01646_Aug7.png,0.22815877,160.4282,2500.0,227.07802,0.0012010506,0.011102167,1
B22-138\01646_Aug8.png,0.21084851,119.67278,1600.0,195.4786,0.0007555926,0.0028334619,1
B22-138\01648.png,0.19474792,156.9347,3025.0,172.0983,0.0013156799,0.01998054,1
B22-138\01648_Aug1.png,0.20622921,160.9869,2704.0,195.302,0.0013137951,0.017095529,1
B22-138\01648_Aug2.png,0.17684191,133.3665,2304.0,154.61006,0.001150169,0.0156252,1
B22-138\01648_Aug3.png,0.21740264,171.424,2916.0,215.58937,0.0013864811,0.013679838,1
B22-138\01648_Aug4.png,0.1704821,126.44804,2401.0,158.15266,0.0010387143,0.013175544,1
B22-138\01648_Aug5.png,0.22089887,171.92456,2704.0,244.99161,0.001245555,0.010706661,1
B22-138\01648_Aug6.png,0.16825241,121.50022,2116.0,158.12679,0.0009693437,0.011290366,1
B22-138\01648_Aug7.png,0.23196,168.93974,2601.0,249.31187,0.0011873904,0.008944076,1
B22-138\01648_Aug8.png,0.16223145,126.77175,2401.0,170.83224,0.00096654077,0.009709524,1
B22-138\01649.png,0.20040065,180.99788,3136.0,210.82631,0.0013523296,0.022808999,1
B22-138\01649_Aug1.png,0.21206623,194.81044,3025.0,231.79951,0.0013600893,0.027517328,1
B22-138\01649_Aug2.png,0.2119053,170.17445,2601.0,202.89517,0.0012583311,0.021597292,1
B22-138\01649_Aug3.png,0.19369358,167.65523,2809.0,181.42215,0.0012898337,0.028631447,1
B22-138\01649_Aug4.png,0.216232,176.9959,2916.0,220.61707,0.0012616942,0.01981955,1
B22-138\01649_Aug5.png,0.20264792,199.55571,3364.0,213.90123,0.001559086,0.0291646,1
B22-138\01649_Aug6.png,0.2281807,177.0081,2704.0,235.70245,0.0012507283,0.0141809415,1
B22-138\01649_Aug7.png,0.20486253,185.56752,3136.0,202.69098,0.001455118,0.031458583,1
B22-138\01649_Aug8.png,0.23730534,179.12285,2704.0,272.33163,0.0011904811,0.009265634,1
B22-138\01678.png,0.18287158,95.1594,1369.0,159.26787,0.00055763766,0.002165468,-1
B22-138\01679.png,0.12384319,60.263912,841.0,102.06067,0.00033038083,0.0012691685,-1
B22-138\01713.png,0.17570972,109.95514,1681.0,195.54123,0.00056528335,0.0013313419,-1
B22-138\01714.png,0.11298972,75.93892,1444.0,130.09059,0.0004486867,0.0029647904,-1
B22-138\01727.png,0.18365616,125.40735,2025.0,217.51793,0.00071262754,0.0012882475,-1
B22-138\01731.png,0.22655225,136.26015,1764.0,242.97182,0.00069991546,0.0013817262,-1
B22-138\01735.png,0.23384923,139.46646,1764.0,250.21394,0.0007195383,0.001261875,-1
B22-138\01799.png,0.23549515,128.58359,1600.0,218.886,0.00076040486,0.0013156757,-1
B22-138\01813.png,0.18614131,91.06957,1296.0,156.08492,0.0005641321,0.0019026567,-1
B22-141\00131.png,0.1871826,83.51771,1156.0,138.8589,0.00057667727,0.001610934,-1
B22-141\00141.png,0.11027384,61.1581,900.0,102.97319,0.00037875422,0.001595094,-1
B22-141\00290.png,0.2565289,150.77844,2116.0,260.31354,0.00092554046,0.0018364254,-1
B22-141\00298.png,0.15845662,75.784096,1024.0,132.66986,0.0004025126,0.0009875925,-1
B22-141\00315.png,0.24759579,79.80573,841.0,123.98537,0.00066111085,0.0009645,-1
B22-141\00352.png,0.17086077,78.56156,900.0,134.68164,0.0004730703,0.0007929766,-1
B22-154\00166.png,0.18026143,66.365074,900.0,88.46161,0.000703606,0.0017092298,-1
B22-154\00437.png,0.29949397,125.63861,1681.0,167.87871,0.0013717175,0.0033445577,-1
B22-155\00065.png,0.22965425,97.26608,1089.0,142.11642,0.00082471815,0.0023309519,1
B22-155\00065_Aug1.png,0.2161358,90.832634,961.0,130.29987,0.0008188603,0.0020878473,1
B22-155\00065_Aug2.png,0.21124864,87.50083,1024.0,126.22647,0.0007779079,0.0023565947,1
B22-155\00065_Aug3.png,0.20553845,94.562836,1024.0,142.18532,0.00078340695,0.0020185737,1
B22-155\00065_Aug4.png,0.2050584,82.49685,841.0,115.431244,0.0007567158,0.0024569682,1
B22-155\00065_Aug5.png,0.19483978,81.084694,900.0,119.67239,0.00071597286,0.001664811,1
B22-155\00065_Aug6.png,0.19086963,77.608986,784.0,106.238266,0.0007335454,0.0023322254,1
B22-155\00065_Aug7.png,0.18282098,79.49053,961.0,116.502716,0.000712211,0.0016567191,1
B22-155\00065_Aug8.png,0.1812746,70.57467,784.0,96.583435,0.0006432708,0.002530184,1
B22-155\00137.png,0.5802326,640.4554,9801.0,458.69855,0.0060963705,0.27614954,1
B22-155\00137_Aug1.png,0.57088375,690.8599,10816.0,447.72238,0.006445092,0.3095657,1
B22-155\00137_Aug2.png,0.60707605,726.0661,10816.0,478.2984,0.006966578,0.30308586,1
B22-155\00137_Aug3.png,0.5380297,707.98553,11664.0,431.41315,0.0065298504,0.3043587,1
B22-155\00137_Aug4.png,0.62361777,871.8313,12100.0,603.2676,0.008393582,0.34665743,1
B22-155\00137_Aug5.png,0.4999792,658.3179,11025.0,394.227,0.006141995,0.3105802,1
B22-155\00137_Aug6.png,0.629246,691.6712,10404.0,480.076,0.0066245003,0.3191796,1
B22-155\00137_Aug7.png,0.46147794,543.78894,10000.0,323.01965,0.0051019657,0.2947239,1
